DST0412*21  X220   0   0  -5  -9  -5   0   7  15  33  19   9  -8 -13 -10  -4  -6 -15 -19 -15 -10  -4  -5  -6  -9 -10  -3
DST0412*22  X220   0 -10  -6  -1   4  -5 -10 -12 -16 -19 -20 -20 -15 -11 -18 -17 -18 -22 -26 -19 -14 -13 -15 -16 -20 -14
DST0412*23  X220   0 -16 -14 -15 -19 -20 -19 -20 -18 -20 -21 -21 -17 -14 -17 -18 -20 -19 -17 -17 -13 -12 -19 -22 -22 -18
DST0412*24  X220   0 -17 -17 -17 -19 -18 -15 -11 -10 -13 -14 -12  -9  -9 -12 -13 -15 -17 -15 -16 -14 -10  -5  -2   2 -12
DST0412*25  X220   0  -4  -4   1   4  -1 -11 -12 -11 -12  -5  -5  -3  -4  -8  -7  -7  -7 -10 -13 -17 -16 -14 -12  -9  -8
DST0412*26  X220   0  -5  -3  -6  -2  -3  -5  -7  -8  -6  -7  -7  -6  -6  -5  -4  -8 -15 -16 -16 -12 -10  -7  -5  -4  -7
DST0412*27  X220   0  -3  -5  -4   0  -1  -7  -4   4   5   4   4   7   7   5   3  -1  -5  -5  -2  -4 -11 -16 -16 -17  -3
DST0412*28  X220   0 -18 -24 -27 -27 -22 -21 -22 -27 -28 -20 -18 -15 -18 -12 -13 -10  -9 -16 -18 -27 -36 -35 -40 -42 -23
DST0412*29  X220   0 -44 -44 -47 -45 -47 -39 -43 -41 -40 -42 -44 -32 -25 -21 -30 -31 -34 -37 -31 -22 -18 -20 -22 -24 -34
DST0412*30  X220   0 -26 -27 -27 -27 -20 -16  -2  14  -7  -5   3   3   1  -1 -13 -23 -26 -29 -25 -22 -22 -23 -24 -23 -15
DST0412*31  X220   0 -21 -23 -23 -22 -22 -22 -22 -18 -15 -13 -11 -11 -12  -9 -10 -12 -16 -16 -13 -10 -10 -11 -12 -11 -15
DST0501*01  X220   0  -5  -4  -5  -6  -5 -13 -22 -20 -17 -13 -11  -3  -2   2   4   0  -5  -7 -22 -45 -43 -30 -17 -26 -13
DST0501*02  X220   0 -29 -36 -32 -33 -34 -28 -31 -40 -42 -50 -45 -36 -35 -33 -34 -32 -40 -48 -45 -41 -37 -50 -39 -37 -38
DST0501*03  X220   0 -36 -32 -29 -32 -37 -43 -41 -42 -41 -38 -46 -42 -39 -40 -45 -40 -36 -37 -30 -28 -28 -23 -20 -16 -35
DST0501*04  X220   0 -19 -22 -24 -26 -24 -19 -22 -25 -32 -28 -25 -25 -22 -23 -24 -26 -26 -29 -31 -31 -30 -28 -25 -24 -25
DST0501*05  X220   0 -26 -27 -26 -23 -25 -28 -30 -29 -29 -31 -31 -29 -33 -31 -32 -32 -32 -31 -29 -27 -27 -23 -22 -19 -28
DST0501*06  X220   0 -16 -13 -11 -11 -12 -13 -15 -17 -19 -17 -16 -12 -11 -13 -14 -15 -15 -14 -14 -15 -15 -13  -8 -11 -14
DST0501*07  X220   0 -10 -10  -9 -11 -11  -9  -8  -9  -8  -5  -1  -5   1   3   2 -13 -31 -22 -34 -32 -24 -22 -42 -71 -16
DST0501*08  X220   0 -84 -78 -93 -82 -67 -60 -63 -66 -59 -59 -62 -51 -42 -46 -45 -47 -45 -38 -43 -43 -42 -36 -35 -35 -55
DST0501*09  X220   0 -28 -26 -28 -28 -30 -30 -32 -31 -26 -24 -18 -25 -26 -26 -23 -23 -23 -22 -20 -16 -15 -15 -13 -15 -23
DST0501*10  X220   0 -15 -10  -8  -6  -6 -10 -12 -17 -18 -18 -18 -14 -14 -16 -18 -19 -23 -25 -22 -23 -24 -18 -18 -16 -16
DST0501*11  X220   0 -18 -17 -17 -16 -22 -27 -32 -32 -33 -30 -32 -25 -20 -22 -26 -26 -13  -1   0   2   3   1  -8 -18 -18
DST0501*12  X220   0 -12  -1   2 -29 -41 -35 -39 -49 -47 -47 -50 -43 -42 -39 -36 -40 -36 -36 -40 -43 -46 -34 -28 -31 -35
DST0501*13  X220   0 -30 -24 -20 -21 -23 -22 -25 -27 -29 -31 -29 -20 -18 -18 -17 -19 -23 -25 -23 -23 -25 -28 -24 -23 -24
DST0501*14  X220   0 -22 -21 -18 -13 -14 -17 -22 -24 -27 -30 -30 -26 -21 -18 -16 -13 -12 -11 -10 -11 -18 -28 -32 -32 -20
DST0501*15  X220   0 -30 -28 -25 -27 -26 -30 -25 -31 -32 -33 -33 -36 -34 -31 -28 -24 -24 -24 -24 -27 -25 -22 -18 -17 -27
DST0501*16  X220   0 -16 -16 -16 -17 -16 -14 -16 -14 -15 -17 -10 -16 -15   1  -1  10   0  -4  -6  -2   6   2 -12 -18  -9
DST0501*17  X220   0 -36 -48 -63 -65 -59 -52 -48 -43 -34 -34 -37 -41 -31 -30  -4  -4 -36 -52 -45 -31 -33 -28 -24 -18 -37
DST0501*18  X220   0 -66 -70 -62 -63 -74 -67 -55 -82-103 -86 -78 -67 -61 -72 -76 -67 -61 -56 -50 -27 -42 -53 -67 -60 -65
DST0501*19  X220   0 -52 -51 -55 -60 -51 -57 -66 -62 -53 -70 -80 -71 -75 -75 -80 -79 -78 -71 -66 -59 -57 -55 -55 -58 -64
DST0501*20  X220   0 -53 -48 -48 -48 -50 -48 -47 -43 -40 -41 -42 -36 -42 -37 -29 -37 -41 -43 -39 -37 -35 -32 -33 -32 -41
DST0501*21  X220   0 -31 -27 -28 -30 -29 -33 -39 -35 -31 -29 -26 -26 -27 -28 -26 -27 -22  23  20  21 -25 -81 -89 -82 -29
DST0501*22  X220   0 -84 -89 -91 -81 -78 -97 -97 -89 -88 -79 -78 -77 -74 -70 -66 -65 -60 -56 -54 -57 -53 -51 -54 -52 -73
DST0501*23  X220   0 -50 -47 -44 -43 -45 -44 -43 -48 -49 -46 -40 -40 -35 -32 -32 -32 -36 -32 -34 -39 -36 -35 -37 -41 -40
DST0501*24  X220   0 -39 -32 -28 -26 -25 -24 -22 -24 -24 -24 -26 -29 -31 -30 -28 -26 -26 -24 -21 -21 -23 -24 -21 -23 -26
DST0501*25  X220   0 -25 -23 -21 -21 -21 -19 -16 -14 -15 -19 -18 -17 -16 -15 -17 -21 -22 -21 -22 -25 -24 -19 -20 -21 -20
DST0501*26  X220   0 -18 -18 -18 -16 -12 -12 -14 -13 -11 -13 -14 -15 -18 -17 -16 -15 -13 -12 -10  -7  -7 -12 -14 -14 -14
DST0501*27  X220   0 -12 -11  -9 -10 -11  -8  -6  -1   0   0  -1   0   1   1   3   6   6   5   7  10  10   7   7   9   0
DST0501*28  X220   0  -1  -5  -6  -7  -5  -3  -1   1   1  -1  -2  -1  -2  -3  -4  -2  -3   0   3   0  -8  -9  -6  -2  -3
DST0501*29  X220   0  -3  -6   2   3   3  -1  -5   2   4   1 -12 -12  -5   3  -4 -11  -6  -5  -9 -16 -18 -17 -19 -27  -7
DST0501*30  X220   0 -23 -21 -16 -17 -22 -19 -16 -18 -16 -16 -11 -13 -15 -15 -18 -15 -15 -18 -17 -13 -13 -16 -16 -17 -17
DST0501*31  X220   0 -16 -14  -9  -9  -7  -5  -8 -16 -14 -12  -7  -8 -20 -27 -22 -25 -27 -27 -28 -27 -24 -21 -21 -21 -17
DST0502*01  X220   0 -25 -24 -21 -18 -16 -16 -16 -16 -17 -18 -15 -20 -21 -21 -20 -16 -15 -15 -12 -10 -10 -14 -16 -17 -17
DST0502*02  X220   0 -19 -20 -17 -15 -15 -12 -13 -13 -10  -9  -9  -4  -3  -6 -13 -13 -14 -11  -1  -5 -10 -10 -10 -11 -11
DST0502*03  X220   0 -11  -7 -11 -13 -14 -18 -19 -21 -24 -17 -13 -11 -10 -12 -14 -14 -12  -9  -8  -9  -9 -10 -10 -11 -13
DST0502*04  X220   0 -11 -10 -11  -9  -7  -5  -3  -3  -4  -3  -7 -10 -11 -12 -12  -5  -7  -8  -7 -12 -14 -16 -16 -14  -9
DST0502*05  X220   0 -11 -10  -8  -6  -2  -3  -4  -3  -3  -3  -3  -4  -5   1   3   3   2   1   1   5   8  10  11  10   0
DST0502*06  X220   0  10   6   1  -2  -1  -3  -9 -15 -10  -3   2   0  -2  -3  -4  -2  -3  -7  -8  -5  -4  -3  -8 -10  -3
DST0502*07  X220   0 -11  -8 -10 -14 -17 -13 -11 -11  -1   2   0  -1  -2  -9 -18 -22 -21 -21 -20 -38 -42 -57 -50 -43 -18
DST0502*08  X220   0 -43 -36 -32 -41 -41 -40 -38 -37 -34 -27 -30 -26 -22 -24 -29 -32 -29 -33 -32 -29 -32 -35 -29 -29 -33
DST0502*09  X220   0 -24 -21 -16 -18 -23 -25 -35 -34 -32 -29 -28 -32 -31 -27 -26 -30 -29 -27 -27 -20 -18 -26 -30 -32 -27
DST0502*10  X220   0 -25 -21 -24 -30 -28 -26 -24 -26 -27 -27 -28 -26 -21 -23 -18 -17 -19 -21 -17 -18 -13 -13 -12  -7 -21
DST0502*11  X220   0  -3  -1  -7 -13 -17 -15 -13 -14 -15 -14 -14 -14 -18 -19 -20 -19 -19 -21 -23 -22 -17 -16 -17 -17 -15
DST0502*12  X220   0 -15 -13 -16 -17 -18 -16 -14 -15 -15 -14 -14 -15 -14 -11  -8  -9 -11 -13 -12  -8  -6  -6  -5  -3 -12
DST0502*13  X220   0  -5  -4  -4  -7  -8 -10  -6  -9 -12 -13 -11 -10 -10  -6  -7  -6  -3  -2  -1  -1  -1  -4  -4  -2  -6
DST0502*14  X220   0  -2   0   1   1   1   3   4  -3  -2  -3  -6  -9 -12 -11  -8  -6  -4  -4 -11 -12 -15 -14 -15 -15  -6
DST0502*15  X220   0 -10  -9  -8  -6  -5  -4  -4  -1   1   3   4   6   4   2   0   0   2   1  -1  -2  -5   0   4   4  -1
DST0502*16  X220   0   1   0   6   0   2   2   0  -1   2   4  11  14   0  -9 -21 -26 -35 -41 -42 -35 -30 -24 -26 -25 -11
DST0502*17  X220   0 -14 -11 -13 -19 -23 -19 -17 -15 -12  -8  -7 -10 -11 -11  -9  -9 -14 -12 -10  -7 -10 -15 -11  -9 -12
DST0502*18  X220   0 -38 -77 -80 -68 -67 -62 -59 -55 -42 -38 -44 -45 -38 -38 -37 -38 -33 -42 -32 -29 -31 -32 -30 -32 -45
DST0502*19  X220   0 -30 -29 -29 -28 -28 -19 -17 -30 -23 -23 -22 -20 -24 -32 -33 -33 -26 -29 -28 -24 -19 -22 -21 -22 -25
DST0502*20  X220   0 -28 -30 -24 -22 -25 -31 -25 -20 -14 -11 -14 -15 -11 -18 -23 -28 -28 -29 -26 -27 -25 -27 -29 -30 -23
DST0502*21  X220   0 -29 -34 -41 -43 -41 -37 -37 -35 -32 -25 -23 -23 -23 -23 -24 -24 -23 -20 -14 -10 -10 -13 -14 -10 -25
DST0502*22  X220   0  -6  -3  -1  -1  -2  -1  -3  -4  -1   1   1  -3  -1   1   0  -2   1  -1  -1  -2  -2   0  -2   0  -1
DST0502*23  X220   0   3   6   6   5   5   5   6  11  12  10  10  13  17  18  17  12  13  15  15  17  26  16  16  17  12
DST0502*24  X220   0  19  22  21  17  13  12  10  12  12  12   9   9   5   0   6   9   8  11  11  14  12  10   6   2  11
DST0502*25  X220   0   7  11  13  12  10   9   3   2   1  -4  -1  -4  -2  -3  -4  -5  -5 -18 -13  -7  -4  -3  -3  -7  -1
DST0502*26  X220   0  -7  -6   0   2   0   1   1  -4   1   0   0   0   2   4   2  -3  -5  -9  -5  -3  -2  -9 -10 -10  -3
DST0502*27  X220   0  -7  -4   0   2   2  -5  -9  -9  -5  -2  -1  -1   1  -3  -3  -1   2   4   6   8   6   4   1   3   0
DST0502*28  X220   0   5   6  10   6   6   6  -2 -10  -8  -5  -1  -3  -5  -4  -4  -3  -2  -1   2   2   1   0  -5  -5  -1
DST0503*01  X220   0   0   9  13   8   5   6  -1  -3  -8  -6  -5  -7  -4  -3  -4  -7  -5   1   6   5   1   0  -5  -8  -1
DST0503*02  X220   0  -9  -7  -4  -5  -6  -5  -5  -4  -6  -7  -9  -7 -11 -11 -10 -12 -13  -7  -1   2   1   0   1   0  -6
DST0503*03  X220   0  -2  -1   2   3   1   0   1   2   2   3   2   0   2   3   3   1   0   1   0   2   2   3   4   2   2
DST0503*04  X220   0   2   4   3   2   2   0   1   1   3   5   6   6   3  -1   1   1   1   6   7   8   9  12  15  15   5
DST0503*05  X220   0  15  13  13  10  10   5  -2  -4  -1   7   9   5   4   3   0   2   0  -4  -9 -16 -21 -29 -24 -20  -1
DST0503*06  X220   0 -18 -13 -23 -26 -15 -11 -18 -23 -29 -27 -18 -14 -14  -9 -19 -44 -49 -43 -37 -37 -34 -35 -38 -48 -27
DST0503*07  X220   0 -54 -52 -42 -41 -38 -37 -39 -39 -36 -28 -25 -29 -24 -21 -30 -25 -19 -20 -19 -30 -30 -26 -31 -37 -32
DST0503*08  X220   0 -33 -33 -30 -30 -32 -32 -40 -47 -44 -35 -28 -27 -28 -23 -23 -23 -22 -20 -19 -21 -27 -26 -27 -21 -29
DST0503*09  X220   0 -19 -20 -24 -23 -18 -25 -25 -28 -27 -28 -26 -25 -20 -22 -24 -29 -26 -21 -19 -24 -28 -28 -25 -24 -24
DST0503*10  X220   0 -32 -40 -39 -28 -21 -21 -30 -31 -27 -26 -25 -26 -26 -24 -24 -23 -20 -18 -15 -15 -15 -15 -16 -18 -24
DST0503*11  X220   0 -15 -15 -19 -19 -16 -17 -20 -20 -16 -15 -14 -11  -9  -9 -12 -14 -12  -9  -6  -4  -3  -3  -4  -5 -12
DST0503*12  X220   0  -2  -1  -6  -9  -8  -9  -9  -9 -11 -10  -9  -8  -6  -5  -6  -6  -6  -4  -3  -2  -2  -3  -5  -7  -6
DST0503*13  X220   0  -7  -7  -3   0   3   3   1  -1  -1  -1  -1  -3  -4  -5  -4  -6  -1   2   1   3  -1  -8 -17 -23  -3
DST0503*14  X220   0 -22 -20 -12 -17 -23 -28 -17 -15 -15 -16 -13 -11 -24 -24 -25 -19 -18 -23 -25 -22 -17 -16 -19 -20 -19
DST0503*15  X220   0 -18 -15 -13 -11 -10 -10  -9  -8 -10 -12 -12 -10  -9  -7  -6  -4  -2   0   0  -2  -2  -4  -6  -9  -8
DST0503*16  X220   0  -6  -5  -1   2   3   5   6  10  10   9   7   8   5   6  -1  -5  -6  -5  -3  -4  -7 -11 -12 -13   0
DST0503*17  X220   0 -17 -19 -19 -18 -25 -27 -24 -26 -24 -23 -18 -20 -19 -14 -11  -8  -9 -19 -15 -12 -11 -12 -12 -11 -17
DST0503*18  X220   0 -10  -9  -7  -4  -3  -2  -2  -3  -8 -11  -9  -3   2   4   6   5   4  -5 -18 -32 -33 -31 -30 -34 -10
DST0503*19  X220   0 -33 -31 -28 -15 -16 -22 -25 -23 -21 -24 -26 -25 -26 -25 -23 -21 -17 -15 -14 -13 -11  -9  -9  -8 -20
DST0503*20  X220   0  -6  -9  -9  -7  -7  -8  -8  -6  -8 -12 -13 -14 -16 -15 -15 -14 -14 -15 -16 -16 -15 -16 -17 -19 -12
DST0503*21  X220   0 -19 -18 -18 -15 -14 -13 -13 -11 -10 -11 -10 -14 -19 -16 -10  -9 -10  -9 -11 -12 -15 -17 -13 -12 -13
DST0503*22  X220   0 -12 -13 -12  -8  -3  -2  -1  -1  -2  -2  -1   1   2   3   4   5   7   7   5   5   4   2   1  -1  -1
DST0503*23  X220   0   3   5   4   5   5   6  11  11  13  14  10  12  14  15  15  14  11   8   8   2   1   4   5   5   8
DST0503*24  X220   0   8   7   8   7   7   7   7   9   9   7   4   8  15  17   4   8   9  11  12  11   6   4  10  11   9
DST0503*25  X220   0  10  11   9  11   5 -13 -24 -25 -21 -19 -14  -3   0   0  -6  -5  -4  -8 -16 -16 -15 -16 -17 -19  -8
DST0503*26  X220   0 -13  -8  -5  -7  -7 -12 -16 -14  -9  -2  -1  -3  -7  -7  -9  -9  -9  -9  -5  -8  -7  -2   1   0  -7
DST0503*27  X220   0   0  -2  -2  -1   0  -4  -7 -11  -9 -10  -9  -6  -3  -9  -8  -6 -11 -13 -18 -20 -16 -17 -20 -21  -9
DST0503*28  X220   0 -18 -15 -10 -11 -11 -11 -10  -9  -9 -10  -9  -5  -3  -3  -4  -4  -5  -3  -4  -4  -4  -6  -7  -4  -7
DST0503*29  X220   0   2   3   5   6   6   5   4   3   4   2   1   3   6   8   9   9  10  12  11  10   9   6   1  -3   6
DST0503*30  X220   0  -3   0  -3  -2  -2  -7  -9 -10  -9 -15 -19 -14 -11 -10  -9 -12 -13 -14 -10  -8  -6  -5  -6  -5  -8
DST0503*31  X220   0  -3  -3  -4  -1  11  15  17  11   3   3   4   6   8   6   7   7   4   0  -5  -8  -6  -4  -2  -1   3
DST0504*01  X220   0   0   1   4   8   5   5   5   2  -8 -11 -11  -4  -1   6   8   3   6   5   2   0   2   1  -4  -5   1
DST0504*02  X220   0  -5  -1   3   5   8   9   9   8   9   8   2   5   6  10  11  12  11  14  13  14  14  13  11   8   8
DST0504*03  X220   0   8  14  18  20  12   7   5   4   0   0   1   5   7   7   5   6   7  13  13  14  17  17   5   0   9
DST0504*04  X220   0   4   9  10  12  17  20  16   8   1   1   4  12  10   6   4  -4 -11 -16 -13 -17 -19 -32 -40 -54  -3
DST0504*05  X220   0 -47 -51 -65 -67 -70 -70 -69 -70 -60 -47 -41 -38 -32 -35 -35 -30 -30 -30 -31 -24 -24 -26 -26 -32 -44
DST0504*06  X220   0 -31 -26 -30 -29 -29 -26 -21 -23 -24 -21 -16 -13 -15 -17 -18 -17 -11 -13 -18 -24 -27 -28 -25 -25 -22
DST0504*07  X220   0 -22 -22 -20 -22 -25 -23 -19 -18 -22 -22 -17 -13 -16 -17 -17 -15 -14 -13 -12 -13 -15 -17 -14 -12 -18
DST0504*08  X220   0 -10 -11  -8  -8 -11 -12 -10 -11 -10 -12 -15 -14 -11  -8  -4  -2  -3  -5  -7  -5  -4  -4  -4  -5  -8
DST0504*09  X220   0  -3  -3  -4  -3  -3  -2  -1  -2  -5  -5  -7  -5  -3   0   5   7  10  12  12  13  15  15  18  15   3
DST0504*10  X220   0  10   9   6   4   3   4   3   3   3   4   6   6   7   4   4   5   8   9   8   9   9   6   4   5   6
DST0504*11  X220   0   7   6   5   5   6   8  10  10   8   8  10  12  15  19  25  27  31  20   4 -12 -30 -34 -27 -35   4
DST0504*12  X220   0 -43 -46 -49 -50 -52 -62 -53 -45 -44 -43 -36 -37 -33 -32 -31 -27 -26 -26 -25 -21 -19 -15 -21 -24 -36
DST0504*13  X220   0 -17 -16 -21 -25 -34 -37 -39 -30 -32 -25 -22 -20 -19 -20 -19 -22 -31 -35 -35 -32 -24 -26 -33 -33 -27
DST0504*14  X220   0 -32 -30 -30 -27 -32 -30 -29 -26 -23 -23 -28 -31 -27 -19 -20 -21 -22 -19 -14 -11 -15 -14 -14 -12 -23
DST0504*15  X220   0 -14 -18 -20 -27 -29 -28 -24 -20 -20 -16 -18 -18 -15 -13 -17 -17 -14 -18 -21 -17 -16 -19 -17 -19 -19
DST0504*16  X220   0 -20 -24 -26 -27 -27 -26 -24 -20 -15 -13 -12 -10  -9  -9 -10 -12 -10 -10 -11  -8  -8 -10  -8  -8 -15
DST0504*17  X220   0  -8 -10 -11 -13 -12 -10  -9  -6  -6  -6  -3  -2  -4  -5  -6  -5  -5  -3  -3  -1   2   4   4   3  -5
DST0504*18  X220   0  -2  -6 -11 -13 -18 -22 -18  -8  -3  -1  -3  -5  -3  -1   3   2   1  -2  -8  -6  -6  -7 -13 -15  -7
DST0504*19  X220   0 -15 -16 -21 -23 -22 -19 -18  -9  -2   2   3   7   4   4   1   4   7   8   9   9   9  15  17  24  -1
DST0504*20  X220   0  17  16  12   9 -12 -27 -28 -20 -22 -12 -12 -25 -20 -20 -18 -18 -17 -17 -21 -25 -22 -20 -18 -16 -14
DST0504*21  X220   0 -17 -16 -14 -15 -15 -13 -12  -9  -7  -6  -6  -8  -9  -7  -6  -7  -7  -8  -7  -4   1   4   3   0  -8
DST0504*22  X220   0  -4  -6 -12 -12 -10  -4  -3  -4  -4  -2  -2  -2   1   0   0   0   1   3   1   0   3   1   4   6  -2
DST0504*23  X220   0  11  11   9   9  11  12  11   8   5   5   7   9   8   4   1   2   2  -1   1   4   6   8   9   9   7
DST0504*24  X220   0   5  -2  -8 -15 -15 -10  -5  -3  -5  -5  -2   2   2   3   0   0  -1  -2  -1  -1   0   2   3   1  -2
DST0504*25  X220   0   1   2   0  -1   0  -1   0   2   2   3   7   6   1   0   2   1   1   0  -2  -1   2   4   4   4   2
DST0504*26  X220   0   2   1   0   1   1   0   1   1   0   0   2   2   3   5   8   8   7   7   7   6   3   2   3   5   3
DST0504*27  X220   0   4   5   7   8   7   6   5   6   7   6   7   5   3   4   4   3   1   1   1   2   4   7   8   9   5
DST0504*28  X220   0  11  11  13  13  13  12  12  12  11  12  12  11  12  12  10   6   6   7   7   9  10  13  12  14  11
DST0504*29  X220   0  16  16  19  24  24  21  18  14  11  13  14  10   8   7   7   7  14  18  15  -1 -23 -29 -24 -16   8
DST0504*30  X220   0 -15 -28 -40 -38 -31 -24 -18 -16 -20 -14 -13 -13  -5  -7 -17 -15 -16 -10 -11 -11 -18 -16 -11  -8 -17
DST0505*01  X220   0  -8 -18 -24 -26 -26 -30 -33 -32 -31 -35 -32 -32 -28 -26 -28 -30 -30 -28 -23 -23 -23 -21 -18 -16 -26
DST0505*02  X220   0 -16 -17 -15 -17 -17 -16 -11  -9  -8 -10 -12 -11 -10 -11  -9  -6 -11  -9  -9 -10  -9  -6  -5  -7 -11
DST0505*03  X220   0  -7  -8  -6  -9 -13  -9 -11 -11 -11 -12 -18 -23 -19 -16 -18 -19 -22 -26 -24 -21 -20 -17 -14 -12 -15
DST0505*04  X220   0 -13 -18 -19 -16 -18 -17 -16 -14 -11  -9 -10 -11 -13 -15 -16 -15 -15 -16 -15 -12 -10  -7  -6  -6 -13
DST0505*05  X220   0  -8 -10  -8  -8 -10  -8  -8  -8  -8  -7  -2   0   0   1   1  -1   4   3   5   8  10   7  10  13  -1
DST0505*06  X220   0  13  11   6   5   5   6   8   8   9   9   9   9   8  17  17  20  19  19  17  20  21  17  17  13  13
DST0505*07  X220   0  10  13  12  11   9  10  11  11  10  10   7   5   3   8   7   5   5   8  15  25  13   6  -2 -19   8
DST0505*08  X220   0 -31 -68 -82 -82 -81 -76 -80 -81 -65 -56 -40 -33 -48 -62 -85 -83 -98-105-110-106-104 -94 -81 -70 -76
DST0505*09  X220   0 -64 -61 -64 -60 -56 -51 -53 -53 -51 -47 -43 -41 -39 -37 -39 -41 -43 -44 -44 -42 -43 -44 -52 -49 -48
DST0505*10  X220   0 -49 -52 -52 -55 -55 -54 -52 -51 -44 -39 -39 -38 -39 -33 -31 -32 -32 -32 -31 -29 -34 -38 -34 -31 -41
DST0505*11  X220   0 -27 -24 -17 -16 -17 -18 -17 -22 -28 -31 -34 -32 -26 -23 -21 -26 -28 -25 -26 -23 -19 -23 -22 -23 -24
DST0505*12  X220   0 -22 -23 -20 -24 -32 -27 -22 -23 -31 -30 -27 -23 -20 -17 -15 -20 -23 -23 -20 -23 -21 -24 -20 -12 -23
DST0505*13  X220   0 -21 -23 -32 -32 -38 -37 -42 -41 -38 -38 -38 -33 -30 -21 -23 -24 -27 -26 -25 -26 -24 -27 -23 -22 -30
DST0505*14  X220   0 -20 -18 -16 -17 -17 -17 -18 -18 -16 -16 -20 -19 -19 -19 -20 -21 -21 -20 -23 -28 -26 -19 -14 -11 -19
DST0505*15  X220   0 -14 -12  11  52  42  37 -58-229-247-222-184-175-162-157-146-135-118-100-105-115-120-108 -94-102-103
DST0505*16  X220   0 -99-101 -99 -99 -97 -91 -97 -87 -87 -88 -86 -88 -85 -83 -81 -82 -78 -74 -70 -71 -74 -77 -76 -71 -85
DST0505*17  X220   0 -66 -65 -67 -68 -74 -80 -76 -72 -69 -65 -64 -63 -65 -66 -64 -59 -63 -69 -72 -70 -64 -63 -61 -58 -67
DST0505*18  X220   0 -59 -63 -64 -64 -62 -59 -55 -53 -53 -49 -49 -49 -50 -49 -48 -46 -49 -48 -49 -49 -49 -45 -41 -39 -52
DST0505*19  X220   0 -39 -40 -36 -32 -26 -29 -31 -30 -32 -34 -39 -43 -37 -28 -25 -26 -30 -31 -31 -29 -21 -16 -10 -11 -29
DST0505*20  X220   0 -12 -12 -10  -3   8 -18 -54 -74 -83 -81 -72 -63 -65 -63 -49 -39 -36 -36 -34 -38 -41 -39 -43 -49 -42
DST0505*21  X220   0 -47 -41 -36 -44 -51 -61 -63 -59 -57 -58 -56 -56 -55 -49 -48 -50 -48 -52 -56 -56 -48 -44 -38 -34 -50
DST0505*22  X220   0 -36 -38 -33 -35 -35 -38 -38 -37 -39 -41 -40 -38 -34 -30 -28 -28 -29 -28 -28 -29 -31 -29 -27 -25 -33
DST0505*23  X220   0 -22 -18 -18 -18 -18 -19 -18 -18 -17 -16 -16 -13 -11 -13 -22 -27 -27 -23 -21 -22 -25 -24 -24 -21 -20
DST0505*24  X220   0 -16 -11  -9 -11 -11 -11 -10  -9  -9  -7  -7  -7  -6  -4  -5  -7  -7 -10 -11  -7  -6  -6  -6  -5  -8
DST0505*25  X220   0  -6  -4  -3  -2  -1  -2  -4  -6  -4  -2  -2  -3  -5  -5  -4  -5  -4  -7  -7  -7  -7  -7  -7  -7  -5
DST0505*26  X220   0  -7  -6  -3  -2  -1  -1   0  -2  -2  -2  -3  -2  -2  -1   1   4   3   3   1  -2   0   1   2   1  -1
DST0505*27  X220   0  -1  -1   0   1   3   3   3   2   1  -1  -3  -3  -2   1   2   1   2   6   7   5   4   3   3   1   2
DST0505*28  X220   0   1   2   4   4  11  23  29  39  36  28  24  26  21  21  17  15   1 -11 -20 -30 -33 -33 -24 -21   5
DST0505*29  X220   0 -25 -25 -23 -21 -21 -30 -27 -26 -32 -24 -11 -10  -9  -4   4  10   7   4   4  -3   0  19  23 -26 -10
DST0505*30  X220   0 -42 -37 -30 -29 -31 -22 -18 -36 -60 -78 -94-107-111-113-105 -91 -86 -96-102-108 -99 -95 -85 -76 -73
DST0505*31  X220   0 -72 -73 -78 -77 -71 -61 -59 -51 -42 -38 -35 -24 -27 -39 -33 -31 -26 -32 -32 -30 -25 -19 -22 -27 -43
DST0506*01  X220   0 -33 -34 -33 -31 -35 -33 -34 -36 -33 -29 -29 -29 -28 -24 -24 -25 -26 -30 -30 -29 -27 -27 -24 -23 -29
DST0506*02  X220   0 -23 -22 -22 -21 -19 -17 -17 -19 -18 -17 -16 -18 -13  -8  -4  -7  -5  -8 -10 -11 -16 -16 -23 -26 -16
DST0506*03  X220   0 -22 -19 -16 -17 -17 -18 -21 -19 -18 -13 -11 -13 -15 -14 -13 -15 -14 -16 -17 -15 -11 -11  -8  -5 -15
DST0506*04  X220   0  -4  -4  -5  -5  -6  -4  -4  -3  -2  -1  -1   3  18  33  27  17   6 -11 -18 -21 -30 -25 -28 -27  -4
DST0506*05  X220   0 -28 -26 -25 -28 -25 -25 -33 -33 -32 -32 -33 -30 -28 -26 -25 -26 -28 -30 -30 -27 -29 -28 -25 -32 -29
DST0506*06  X220   0 -26 -20 -18 -18 -18 -19 -24 -25 -25 -22 -20 -21 -23 -22 -19 -18 -19 -20 -19 -21 -22 -29 -29 -30 -22
DST0506*07  X220   0 -30 -32 -40 -40 -40 -43 -37 -31 -26 -23 -22 -23 -20 -21 -19 -20 -21 -21 -21 -21 -19 -24 -25 -24 -27
DST0506*08  X220   0 -27 -23 -19 -19 -17 -13 -14 -19 -21 -19 -17 -17 -13 -11  -9  -9 -12 -12 -14 -13  -9  -6  -7  -8 -15
DST0506*09  X220   0 -10 -10  -9  -9  -5  -2  -4  -6  -7  -6  -6  -6  -7  -7  -6  -8 -10 -10  -8 -10  -9  -8  -9 -11  -8
