2004  21 22  0    2.828   -1.434   -1.115 
2004  21 23  0    2.258   -2.235   -3.336 
2004  22  0  0    2.173   -3.645   -2.574 
2004  22  1  0    1.255  -18.064   -0.082 
2004  22  2  0    1.778  -14.065   -0.685 
2004  22  3  0    3.249  -13.734   -2.172 
2004  22  4  0    3.556  -13.303   -2.870 
2004  22  5  0    2.386  -13.390   -3.936 
2004  22  6  0    3.131  -15.547   -2.728 
2004  22  7  0    1.848  -16.871    1.050 
2004  22  8  0    1.463  -26.164    6.188 
2004  22  9  0   -1.131  -19.000    6.717 
2004  22 10  0   12.557    2.022  -17.475 
2004  22 11  0   16.599    0.716  -10.898 
2004  22 12  0   17.815   -4.151   -5.604 
2004  22 13  0   13.058   -9.071   -5.577 
2004  22 14  0   13.538   -6.581   -4.488 
2004  22 15  0   12.911   -3.219   -4.117 
2004  22 16  0   13.143    0.248   -3.993 
2004  22 17  0   13.319    0.206   -4.435 
2004  22 18  0   12.240   -0.452   -6.812 
2004  22 19  0   10.782   -0.920   -7.447 
2004  22 20  0   11.164    0.202   -6.614 
2004  22 21  0   11.911    0.596   -3.912 
2004  22 22  0   10.763    0.589   -5.281 
2004  22 23  0   10.362   -0.811   -5.664 
2004  23  0  0   10.128   -0.479   -5.504 
2004  23  1  0    9.483    2.126   -5.198 
2004  23  2  0    8.378    5.240   -4.606 
2004  23  3  0    8.449    4.938   -4.168 
2004  23  4  0    8.093    5.933   -2.493 
2004  23  5  0    7.535    5.505   -1.328 
2004  23  6  0    2.582   -0.644   -4.095 
2004  23  7  0    4.414    1.577   -4.400 
2004  23  8  0    5.667    3.367   -5.338 
2004  23  9  0    4.124    2.944   -5.422 
2004  23 10  0    2.159    2.042   -6.553 
2004  23 11  0    2.175    3.890   -3.446 
2004  23 12  0    2.320    5.646   -2.434 
2004  23 13  0    3.418    2.587   -2.435 
2004  23 14  0    6.680   -1.325   -7.609 
2004  23 15  0    7.450    2.515   -6.777 
2004  23 16  0    6.410   -6.129   -8.105 
2004  23 17  0    6.748   -6.062   -5.207 
2004  23 18  0    7.228   -3.698   -5.443 
2004  23 19  0    7.662   -4.801   -3.327 
2004  23 20  0    8.714   -1.927   -2.703 
2004  23 21  0    8.443   -0.173   -1.932 
2004  23 22  0    8.079   -0.518   -2.487 
2004  23 23  0    5.838    0.459   -2.740 
2004  24  0  0    5.228   -0.757   -0.552 
2004  24  1  0    5.419    0.046   -0.386 
2004  24  2  0    5.513   -1.736    0.859 
2004  24  3  0    3.847   -1.821    0.455 
2004  24  4  0    3.298   -2.881   -0.214 
2004  24  5  0    5.572   -3.794   -2.441 
2004  24  6  0    6.076   -4.100    7.268 
2004  24  7  0    7.356   -5.379    3.382 
2004  24  8  0    7.278   -7.818   -2.367 
2004  24  9  0    6.005   -7.017   -4.331 
2004  24 10  0    7.122   -6.609   -2.375 
2004  24 11  0    7.512   -6.044    0.436 
2004  24 12  0    6.243   -4.844    4.445 
2004  24 13  0    6.594   -6.176    0.461 
2004  24 14  0    5.461   -5.636    2.841 
2004  24 15  0    5.244   -5.767    2.390 
2004  24 16  0    5.901   -5.240   -2.978 
2004  24 17  0    7.000   -5.749   -4.051 
2004  24 18  0    7.249   -5.947   -3.034 
2004  24 19  0    7.990   -5.070   -3.450 
2004  24 20  0    9.173   -3.258   -4.431 
2004  24 21  0   10.187    0.176   -4.980 
2004  24 22  0    9.092    4.160   -4.980 
2004  24 23  0    6.398    2.357   -9.243 
2004  25  0  0    4.804    5.218   -9.392 
2004  25  1  0    4.902    5.675   -8.754 
2004  25  2  0    5.792    1.881  -10.213 
2004  25  3  0    8.573   -6.208   -4.777 
2004  25  4  0    8.976   -3.906   -5.713 
2004  25  5  0    6.840   -5.095   -7.638 
2004  25  6  0    5.243   -3.127   -6.734 
2004  25  7  0    4.875   -4.009   -4.857 
2004  25  8  0    5.382   -4.055   -5.188 
2004  25  9  0    5.042   -3.626   -4.359 
2004  25 10  0    6.527   -1.574   -4.304 
2004  25 11  0    4.626   -5.723   -4.230 
2004  25 12  0    4.412   -6.594   -3.704 
2004  25 13  0    4.739   -5.862   -4.943 
2004  25 14  0    5.733   -4.613   -4.119 
2004  25 15  0    5.496   -3.101   -4.968 
2004  25 16  0    5.940   -3.335   -4.208 
